"NAME_1","date","ntl_mean"
"Bamingui-Bangoran",2012,0
"Bamingui-Bangoran",2013,0
"Bamingui-Bangoran",2014,0
"Bamingui-Bangoran",2015,0
"Bamingui-Bangoran",2016,1.22179341316223
"Bamingui-Bangoran",2017,1.62459993362427
"Bamingui-Bangoran",2018,3.45670461654663
"Bamingui-Bangoran",2019,5.87859058380127
"Bamingui-Bangoran",2020,2.72180080413818
"Bamingui-Bangoran",2021,2.50100755691528
"Bamingui-Bangoran",2022,12.9195213317871
"Bamingui-Bangoran",2023,33.7891044616699
"Bamingui-Bangoran",2024,37.5267143249512
"Bangui",2012,779.377990722656
"Bangui",2013,685.082336425781
"Bangui",2014,646.769226074219
"Bangui",2015,684.750183105469
"Bangui",2016,739.328125
"Bangui",2017,781.602111816406
"Bangui",2018,887.284118652344
"Bangui",2019,864.488830566406
"Bangui",2020,846.019897460938
"Bangui",2021,800.582153320312
"Bangui",2022,993.121154785156
"Bangui",2023,906.491943359375
"Bangui",2024,1020.58618164062
"Basse-Kotto",2012,4.30873537063599
"Basse-Kotto",2013,5.31680679321289
"Basse-Kotto",2014,3.84035730361938
"Basse-Kotto",2015,7.86223077774048
"Basse-Kotto",2016,5.55522727966309
"Basse-Kotto",2017,6.49634695053101
"Basse-Kotto",2018,0.491484105587006
"Basse-Kotto",2019,0.592133641242981
"Basse-Kotto",2020,8.45248317718506
"Basse-Kotto",2021,17.6594524383545
"Basse-Kotto",2022,25.3179130554199
"Basse-Kotto",2023,28.3849792480469
"Basse-Kotto",2024,15.2195653915405
"Haut-Mbomou",2012,0
"Haut-Mbomou",2013,0
"Haut-Mbomou",2014,3.79839873313904
"Haut-Mbomou",2015,11.3234672546387
"Haut-Mbomou",2016,16.2938537597656
"Haut-Mbomou",2017,7.80440044403076
"Haut-Mbomou",2018,2.86755681037903
"Haut-Mbomou",2019,4.66275215148926
"Haut-Mbomou",2020,7.21146202087402
"Haut-Mbomou",2021,8.79025268554688
"Haut-Mbomou",2022,9.42286777496338
"Haut-Mbomou",2023,13.9053153991699
"Haut-Mbomou",2024,11.0286245346069
"Haute-Kotto",2012,0
"Haute-Kotto",2013,0
"Haute-Kotto",2014,0
"Haute-Kotto",2015,17.7815361022949
"Haute-Kotto",2016,26.5916690826416
"Haute-Kotto",2017,26.3098640441895
"Haute-Kotto",2018,27.8825244903564
"Haute-Kotto",2019,32.6047897338867
"Haute-Kotto",2020,34.8919296264648
"Haute-Kotto",2021,58.3440704345703
"Haute-Kotto",2022,69.3349151611328
"Haute-Kotto",2023,58.5152435302734
"Haute-Kotto",2024,66.9794616699219
"Kémo",2012,0.854896664619446
"Kémo",2013,0
"Kémo",2014,0
"Kémo",2015,1.72938990592957
"Kémo",2016,3.77114057540894
"Kémo",2017,3.00458765029907
"Kémo",2018,2.26734662055969
"Kémo",2019,1.77970170974731
"Kémo",2020,2.2412793636322
"Kémo",2021,2.08274483680725
"Kémo",2022,14.6838092803955
"Kémo",2023,19.7735214233398
"Kémo",2024,18.9423656463623
"Lobaye",2012,0.636660933494568
"Lobaye",2013,0.601895868778229
"Lobaye",2014,0.543690025806427
"Lobaye",2015,0.554735004901886
"Lobaye",2016,0
"Lobaye",2017,0
"Lobaye",2018,0
"Lobaye",2019,0
"Lobaye",2020,0.651594519615173
"Lobaye",2021,2.40296316146851
"Lobaye",2022,2.96331191062927
"Lobaye",2023,9.2543363571167
"Lobaye",2024,15.1745491027832
"Mambéré-Kadéï",2012,23.3273544311523
"Mambéré-Kadéï",2013,21.4194030761719
"Mambéré-Kadéï",2014,15.3600873947144
"Mambéré-Kadéï",2015,22.8595294952393
"Mambéré-Kadéï",2016,23.4880867004395
"Mambéré-Kadéï",2017,24.500545501709
"Mambéré-Kadéï",2018,16.4953289031982
"Mambéré-Kadéï",2019,12.1061325073242
"Mambéré-Kadéï",2020,11.6781578063965
"Mambéré-Kadéï",2021,20.181339263916
"Mambéré-Kadéï",2022,37.2632827758789
"Mambéré-Kadéï",2023,57.7928771972656
"Mambéré-Kadéï",2024,47.3502578735352
"Mbomou",2012,0.657034635543823
"Mbomou",2013,0
"Mbomou",2014,0
"Mbomou",2015,0
"Mbomou",2016,0.573800086975098
"Mbomou",2017,2.13929772377014
"Mbomou",2018,8.31762981414795
"Mbomou",2019,10.8698139190674
"Mbomou",2020,13.5479393005371
"Mbomou",2021,13.4806156158447
"Mbomou",2022,21.1060333251953
"Mbomou",2023,50.2727394104004
"Mbomou",2024,39.4666061401367
"Nana-Grébizi",2012,0
"Nana-Grébizi",2013,0
"Nana-Grébizi",2014,0
"Nana-Grébizi",2015,9.00832176208496
"Nana-Grébizi",2016,18.1796131134033
